track_id,Name,Latitude,Longitude,City,Country,Website,Category,Review Velocity (12m),Hero Image URL,Management Issues,Structural Issues,Owner Activity,Top Reviews Snippet,Maps URL,Official Website,building_sqm,b2b_density,catchment_area_size,is_indoor,is_outdoor,is_sim,NUTS_ID,NUTS_NAME,disposable_income_pps,wealth_data_year,data_quality_score,track_length_m,website_track_length_m
2416,Windermere Motor Boat Racing Club,54.3321455,-2.9349128,Windermere,United Kingdom,,SIM Racing,7,https://lh3.googleusercontent.com/p/AF1QipOLtM4DPvRGB-O_-k57etB4o0zxqjD6SQ0Mwbsb=w426-h240-k-no,True,False,False,"strapped on my waterskis and managed a 10 mile long  chase with a top speed of 6 mph along windermere by the police in a row boat 10/10 for thier persistence celebrated new year in a police cell thinking about the cider in my fridge 🙃 … | as a photographer for most of the racing teams that attend here, i've been invited twice.. the service is high class. the food is absolutely up there. it's a very welcoming place and all round warm atmosphere. | excellent","https://www.google.com/maps/place/Windermere+Motor+Boat+Racing+Club+at+Broad+Leys/@54.3318036,-2.9346059,17z/data=!3m1!4b1!4m6!3m5!1s0x487c943515f840b7:0x2a23e03b7dd3f48a!8m2!3d54.3318036!4d-2.9346059!16s%2Fg%2F1wb8t7p9?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",https://www.wmbrc.co.uk/,,,977.81,False,False,True,UKD1,Cumbria,21500.0,2021 (Estimated),85,0,0
574,Jumicar Ostholstein,54.3591125,11.0848842,Großenbrode,Germany,https://jumicar-ostholstein.de/,Karting,1,https://lh3.googleusercontent.com/p/AF1QipOcilIPHnfBUQ0UOEgsewzpDdvkHq3MfLY8a_8b=w427-h240-k-no,True,True,False,"we celebrated our son's 6th birthday here, and everyone was thrilled. the kids had a fantastic day and a lot of fun. both we and the kids were warmly welcomed and treated with friendliness throughout. we'll definitely be back. | unfortunately, not worth a second visit. the owner was impatient and rude, and the rides were very short for the price.  my children and i didn't feel comfortable. | our boys loved it. they were thrilled. the garden furniture could use a fresh coat of paint and some restoration. the owner was very friendly and incredibly calm. we'll definitely be back! 👍 …","https://www.google.com/maps/place/Jumicar+Ostholstein/@54.3589965,11.0852873,17z/data=!3m1!4b1!4m6!3m5!1s0x47ad7e9f466450e3:0xf00ac2af6713105c!8m2!3d54.3589965!4d11.0852873!16s%2Fg%2F11b_1nxsj7?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.jumicar-ostholstein.de/,43.54,22.0,474.56,False,False,False,DEF0,Schleswig-Holstein,29900.0,2022,100,0,0
412,Go-Kart und Quad Bahn Bergen,54.4211069,13.4612847,Mecklenburg-Vorpommern,Germany,https://www.ruegenkartbahn.de/,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSycKAkxpthFOL4WM8LtFx-IHg0BxV7e5SUjyikW8WvZV5yCGpgloO6kQ5FdFQK_WlX2QrhOZsyYQLoCmtsYmA_kGJWfB7nVgHl4m_XCX0NcQ11Rgt4KkfeACpZkOf6LOlWy_aw=w408-h306-k-no,True,True,False,very old karts and many people driving without any consideration for others. | guys. the train is fine. but i would have easily spent twice as much if there had been just one way to pay by card. that's really a shame and also outdated.,"https://www.google.com/maps/place/Go-Kart-+und+Quadbahn+Bergen/@54.4200575,13.4595233,17z/data=!3m1!4b1!4m6!3m5!1s0x47ab41815011e9d1:0x4c9b99f0650cbea0!8m2!3d54.4200575!4d13.4595233!16s%2Fg%2F1tmqktt9?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.ruegenkartbahn.de/,151.87,21.0,487.62,False,True,False,DE80,Mecklenburg-Vorpommern,23100.0,2022,100,0,0
1950,Craigavon 5th scale model car stadium,54.4426559,-6.4098678,Northern Ireland,United Kingdom,,Karting,1,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy6Hu_a4jLSL6EfiVIop675eBB8VYZuI1-qYC9a7hAk1t5_Po2ZE8HYLGxmCBmhgHIju-GDqadWgEltX7WJbvp7AIq5vEOUOqE3013VqVErlCDaCLcRXn-rC89YuSlbbKrj8lM=w426-h240-k-no,False,False,False,brilliant place to watch rc car's and motorbikes in action. | a friendly group with amazing facilities. definitely worth a visit | great experience,"https://www.google.com/maps/place/Craigavon+Model+Racing+Club/@54.4422457,-6.4098245,17z/data=!3m1!4b1!4m6!3m5!1s0x4860f18d931d6fad:0x874716310235f896!8m2!3d54.4422457!4d-6.4098245!16s%2Fg%2F11jkqbryz_?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",,34.15,57.0,1956.41,False,False,False,UKN0,Northern Ireland,21500.0,2021 (Estimated),75,0,0
2418,Kirkistown Racing Circuit,54.4576189,-5.4697812,Northern Ireland,United Kingdom,,SIM Racing,10,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkudiuI1R6T0LEfA_Ys5tZrVGuuomeIxIMHIDJUpmS28z1BAMb4LEFFjQqnu8Dv9HGP73kFS53y3uypn2IYS0M-V7MfjSLZ8pCFQoqtkk5Bm7iXpfR6RIZBhfKwxnCHsw7oVBsPQ=w408-h306-k-no,False,False,False,,"https://www.google.com/maps/place/Kirkistown+Racing+Circuit/@54.456398,-5.4721598,17z/data=!3m1!4b1!4m6!3m5!1s0x48616ff3cc904abd:0x53b8a6b162e9f4db!8m2!3d54.456398!4d-5.4721598!16s%2Fm%2F0qsbhff?hl=en&entry=ttu&g_ep=EgoyMDI2MDEyMS4wIKXMDSoKLDEwMDc5MjA3MUgBUAM%3D",http://www.kirkistown.com/,,,343.98,False,True,True,UKN0,Northern Ireland,21500.0,2021 (Estimated),60,0,0
1765,Superdrive - Karting Track,54.4710223,-6.4982915,Northern Ireland,United Kingdom,,Karting,0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D-RSuYI3QHsQH1YcXf6bwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=304.95996&pitch=0&thumbfov=100,False,False,False,,"https://www.google.com/maps/place/Superdrive+Karting/@54.4724182,-6.4900333,17z/data=!3m1!4b1!4m6!3m5!1s0x4860f1a58abdd97f:0x1d989cb39a8c9b4a!8m2!3d54.4724182!4d-6.4900333!16s%2Fg%2F11j1hyzzv4?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",,,3.0,2131.02,False,False,False,UKN0,Northern Ireland,21500.0,2021 (Estimated),60,0,0
273,Schleswig-Ring,54.5353923,9.5832185,Schleswig-Holstein,Germany,http://www.kartbahn-schleswig.de/,Karting,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzrUjvGmHr2bhQjMFSjXC2Zpr2F-g8s5GJKRmJSmjOVi-xnt6BWmXom6Ogr_Rl4vhWrKOM6E5GupvnIbsMOvebRIUY0rV2_atVQW4Y7_ZTDJgkxgAwJRI-BKCmL5gEMvkVI-TS2=w408-h272-k-no,False,False,False,,"https://www.google.com/maps/place/Museumsinsel+Schloss+Gottorf/@54.5116826,9.5050361,14z/data=!4m10!1m2!2m1!1sSchleswig-Ring++Germany!3m6!1s0x47b3734f6804de8d:0xd5e48011ecaa3583!8m2!3d54.5116826!4d9.541085!15sChdTY2hsZXN3aWctUmluZyAgR2VybWFueVoYIhZzY2hsZXN3aWcgcmluZyBnZXJtYW55kgEGbXVzZXVtmgEjQ2haRFNVaE5NRzluUzBWSlEwRm5TVU5vZWxCTE9VRjNFQUXgAQD6AQQIABBM!16zL20vMDV3Zmtw?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://schloss-gottorf.de/,5033.05,49.0,1591.62,True,False,False,DEF0,Schleswig-Holstein,29900.0,2022,75,0,0
1785,Lakeland Karting,54.5422362,-7.7451955,Northern Ireland,United Kingdom,https://lakelandkarting.co.uk/,Karting,5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxhk1dp3kbB54Pe8Yh2LaFsiqdmPYuVvajfe5W7PXpTK0tFcFBw0_2gsSFl3b1hYKsBCZndWNTssRragx3ugMV3ogmNHXhs2ivAExlYoI1cetMNhseNTVpudDqR1qcUZKI9XptOYEbC3mkU=w408-h306-k-no,True,False,False,"fantastic fun for all ages. really well run, staff couldn't be more friendly, helpful and engaging. highly recommend | family outing on holiday. 3 of us drivers and one 15. 3 practice sessions were booked and suited us all due to helpful staff,no pressure and good advice. well recomended. kids loved it. thank u all so much | there is nothing i could fault about lakeland karting. warm hearted country folk. from start to finish every stage of the experience was exceptional. i highly recommend it and look forward to returning many times again in the future","https://www.google.com/maps/place/Lakeland+Karting/@54.542246,-7.7452436,17z/data=!3m1!4b1!4m6!3m5!1s0x485fb3000b5e9523:0x90e87b01ee1912f7!8m2!3d54.542246!4d-7.7452436!16s%2Fg%2F11x0qdjvvy?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.lakelandkarting.co.uk/,331.95,2.0,1664.8,False,False,False,UKN0,Northern Ireland,21500.0,2021 (Estimated),100,0,0
2088,Rowrah Circuit,54.55171,-3.4429117,Cumbria,United Kingdom,,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxmV3Hoo5sBRCjn1StJKaCChuyFNCm5xZIr8iKblrOcLXE5oAjmsKBaXCMJ1HOC0GBFM4e_xHFoxPpeG58KBZbY0AvHHHH5nN_PXBrMKYDUtMa9zm44gizCt5PiSV-3aVNaAIC3=w408-h306-k-no,False,True,False,"a good track | great place,  great set up. | great venue,with adequate facilities,excellent viewing areas around the track,and dog friendly too 👍 …","https://www.google.com/maps/place/Cumbria+Kart+Racing+Club/@54.551136,-3.4429247,17z/data=!3m1!4b1!4m6!3m5!1s0x487ca5f441d97d5d:0x51c9c510c27314a2!8m2!3d54.551136!4d-3.4429247!16s%2Fg%2F11b6lj75pl?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.cumbriakrc.co.uk/,,5.0,830.04,False,True,False,UKD1,Cumbria,21500.0,2021 (Estimated),85,0,0
1804,TeamSport Stockton,54.5710734,-1.2923525,Stockton-on-Tees,United Kingdom,https://www.team-sport.co.uk/go-kart-tracks/stockton,Karting,10,https://lh3.googleusercontent.com/p/AF1QipO-Z10SRJWhWvknEUfIt5r-KXnxbwJv40VzlSY_=w426-h240-k-no,True,False,False,"as always, extremely friendly and helpful staff make this a great place to visit | great place and staff very safe and enjoyable will be back 🙂 … | across two 15 minutes sessions we didn’t get a single lap under green flag conditions due to misbehaving kids and the stewards failure to enforce the rules.  completed ruined the session.  fastest lap was set by a kid who just ignored no overtaking during yellow flags.  that’s how bad it was.","https://www.google.com/maps/place/TeamSport+Go+Karting+Stockton/@54.5708876,-1.2926792,17z/data=!3m1!4b1!4m6!3m5!1s0x487e93a4f5cd8905:0x39c673ff77f355ba!8m2!3d54.5708876!4d-1.2926792!16s%2Fg%2F11fjw0z1q7?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.team-sport.co.uk/go-kart-tracks/stockton?utm_source=Google&utm_medium=Local,2464.03,177.0,1646.59,True,False,False,UKC1,Tees Valley and Durham,21500.0,2021 (Estimated),100,0,0
1998,Ironworks Straight,54.5770668,-1.1925087,Tees Valley and Durham,United Kingdom,,Karting,0,https://lh3.googleusercontent.com/p/AF1QipNJu8zxT21BBWBE6GGhG8W0AKqJfgxEdG9acV6S=w408-h266-k-no,False,False,False,,"https://www.google.com/maps/place/British+Ironwork+Centre/@52.8436535,-12.2222636,6z/data=!4m10!1m2!2m1!1sIronworks+Straight++United+Kingdom!3m6!1s0x487abad3f3b3820f:0x2ce46305313ca09!8m2!3d52.8436535!4d-2.993748!15sCiJJcm9ud29ya3MgU3RyYWlnaHQgIFVuaXRlZCBLaW5nZG9tWiMiIWlyb253b3JrcyBzdHJhaWdodCB1bml0ZWQga2luZ2RvbZIBDnZpc2l0b3JfY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDI1Q1NXRlZXa1JoVkZVMVZucFdUMkpxUW05T1dIQTBUV3BLWmxOWVl4QULgAQD6AQQIABBK!16s%2Fg%2F12hl637dn?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.britishironworkcentre.co.uk/,,180.0,1119.68,False,False,False,UKC1,Tees Valley and Durham,21500.0,2021 (Estimated),50,0,0
1923,Teesside Autodrome,54.5774158,-1.1895118,Middlesbrough,United Kingdom,https://teessideautodrome.co.uk/,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwqjTjZf7VBMeAxwg9Ay3JBWmGpsqdlH-Pf9qz35WASu4G4cJfKUZE5DA-jRhutmHD9yADxUZhDkuDY4bE81BH2SfzNGpaIltr4GNCEAu5CN0m2H3sckhhMlyP7T8tN1aInW8zi=w408-h544-k-no,False,True,False,"went here for the endurance race, fab track with very good amenities | great track day here , go carting track is spot on too if your going down to cart,  they do about 40mph | absolutely fantastic day! bought for my husband as an anniversary gift and can honestly say his face after he drove the mustang gt was a picture! loved every minute from start to finish! only disappointment was the video of him driving the gt was not the best, the camera was not pointed at him so couldn’t see his face going round the track. didn’t buy the video but did purchase the pics as they were great!","https://www.google.com/maps/place/Teesside+Autodrome/@54.5767131,-1.1896109,17z/data=!3m1!4b1!4m6!3m5!1s0x487eee44f668cb37:0xc95e2a1ae6dfea91!8m2!3d54.5767131!4d-1.1896109!16s%2Fg%2F12hrwgs6d?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.teessideautodrome.co.uk/,,117.0,1174.77,False,False,False,UKC1,Tees Valley and Durham,21500.0,2021 (Estimated),100,0,0
2179,Nutts Corner Circuit,54.62245,-6.1450825,Crumlin,United Kingdom,https://www.nuttscornercircuit.com/,Karting,10,https://lh3.googleusercontent.com/p/AF1QipMiuDzu1MvswHW0zcio7hmvn6llEyuA7w96WPA1=w425-h240-k-no,True,False,False,"really good day out. only i recommended layers of clothing as you are outside in all weather and it's absolutely freezing, with very little shelter.   there is a food van there but this is also outdoor eating in all weather. the food is really good though.  my complaint is that it's a lot of waiting about in very cold conditions. also the area for eating is outside and no indoor waiting area or viewing point. if food was included in the price it would make a good day out.. we were recently at a rally day in co monaghan which did have everything i mentioned above.","https://www.google.com/maps/place/Nutts+Corner+Circuit/@54.6218681,-6.145575,17z/data=!3m1!4b1!4m6!3m5!1s0x4861009d94aed221:0xf10835d785a1e1e9!8m2!3d54.6218681!4d-6.145575!16s%2Fg%2F1tcw3070?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.nuttscornercircuit.com/,,49.0,1633.63,True,True,False,UKN0,Northern Ireland,21500.0,2021 (Estimated),100,0,0
2272,OffRoad Explorers,54.6332694,-2.6654482,Cumbria,United Kingdom,,Karting,0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzPtFaXhglHhdBQz9TFDLu_ZzX7wC0MyXzcFSmOAF-h-yJ3TeuQJwkz2BskrRtpD6GTrg2kVwBfnxrfyMmT4p_eUm41EUxnjyqzwIuTbrls7emcjov7Ly_b8Q7SplBj0cZiGahD=w408-h306-k-no,False,False,False,"great activity for young ones who want to experience driving. adults have to follow the car on foot with a remote that can deactivate the car to prevent accidents. the aim is to drive around a set course collecting animal puzzle pieces to put in the puzzle on the back of the car, nice additional touch. lovely pin badge gift for memories. | good fun, nice and relaxed","https://www.google.com/maps/place/Off+Road+Explorers/@52.3896484,-8.5720352,6z/data=!4m10!1m2!2m1!1sOffRoad+Explorers++United+Kingdom!3m6!1s0x47d83642fbac4423:0xcc8a55aae7dd40b!8m2!3d52.3896484!4d0.6564804!15sCiFPZmZSb2FkIEV4cGxvcmVycyAgVW5pdGVkIEtpbmdkb21aIiIgb2Zmcm9hZCBleHBsb3JlcnMgdW5pdGVkIGtpbmdkb22SARpvdXRkb29yX2FjdGl2aXR5X29yZ2FuaXplcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VOb1h6ZDFPSEIzUlJBQuABAPoBBAgAED0!16s%2Fg%2F11hcyt9tn1?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",,48.78,19.0,1039.25,False,False,False,UKD1,Cumbria,21500.0,2021 (Estimated),75,0,0
2273,Go-Karts & Street Karts,54.6341564,-2.6579132,Cumbria,United Kingdom,,Karting,0,https://lh3.googleusercontent.com/p/AF1QipM2NrifzZ74K24Jul54w9dKEyUIuufNLlaSeo5u=w408-h306-k-no,False,False,False,,"https://www.google.com/maps/place/Karts+of+London/@51.5156597,-4.77902,7z/data=!4m10!1m2!2m1!1sGo-Karts+%26+Street+Karts++United+Kingdom!3m6!1s0x48761b985ec5943d:0xa3d8f31f8438595!8m2!3d51.5156597!4d-0.1647622!15sCidHby1LYXJ0cyAmIFN0cmVldCBLYXJ0cyAgVW5pdGVkIEtpbmdkb21aKCImZ28ga2FydHMgJiBzdHJlZXQga2FydHMgdW5pdGVkIGtpbmdkb22SARdzaWdodHNlZWluZ190b3VyX2FnZW5jeZoBRENpOURRVWxSUVVOdlpFTm9kSGxqUmpsdlQydHpNMXBWZUcxVWJWSkVUVlUxTTJFeU9WcFViR3hGVlVkd01tTlZSUkFC4AEA-gEECAAQTA!16s%2Fg%2F11v5sgnk1d?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.kartsoflondon.com/,6853.18,19.0,1125.57,True,False,False,UKD1,Cumbria,21500.0,2021 (Estimated),60,0,0
525,FöhrRing Kartbahn,54.6848006,8.5378392,Wyk auf Föhr,Germany,https://www.foehrring.de/,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwC4SIIwv6JKjiDbgQU6kMhaDwnqGzps5AMAcKjLTKnQZlnDBuWIaeNlSbp8d-2VoCV3gtfUHJ8I87vWFU2FuFVo8mC6wcyDgg8wnEykcNaihByYiX5_vcHL77i6pRVYErG6d4E5w=w408-h306-k-no,True,True,False,"a very nice and new go-kart track with modern karts. the staff is very friendly.  i've been there twice already and it's always fun to drive.  the prices are reasonable too. | it was our first time on föhr, and my son thought it was really great, even though they were electric karts. very nice lady at the reception, and great guys at the briefing. we'd love to come back.","https://www.google.com/maps/place/Kart+track+Foehr+ring/@54.6846004,8.5387164,17z/data=!3m1!4b1!4m6!3m5!1s0x47b4edbf237f9ea1:0x1ae8024d582e1541!8m2!3d54.6846004!4d8.5387164!16s%2Fg%2F11c7p7qdq_?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.foehrring.de/,9600.18,50.0,72.95,True,False,False,DEF0,Schleswig-Holstein,29900.0,2022,100,0,0
1803,West Coast Indoor Go-Karting,54.7071063,-3.5035437,Maryport,United Kingdom,https://www.westcoastkarting.co.uk/,Karting,10,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXCyXjRxjUjimazTF_9NU1cHWEmpw7NMcx3Rx9Tr4pogelg9d0EpDNxV72AfnBnkNqzq_ySLQFFFL6WkCeLV9UZev8x6LfopK1eqOmNm8sWqeKVDJiGoRbJHuHI2iN9I1u-QrWhA=w426-h240-k-no,True,True,False,"great place had fun. | awful service just went as soon as i entered they were rude to me (i’m 15) the track was socked and couldn’t even drive without spinning out, i crashed multiple times and staff didn’t even come to help, they were being rude when we stopped saying we’re bad at the sport and was giving me advice when the track was soaked so you could drive and it cost me £70 pound for 25 minutes for nothing, very annoyed and disappointed and won’t be going back awful service and rude staff dont go its a waste of money!!!!!!!! | good old fashioned place. no nonsense go karting","https://www.google.com/maps/place/West+Coast+Karting/@54.7073554,-3.5034446,17z/data=!3m1!4b1!4m6!3m5!1s0x48632ac3eef71599:0xbbb0db0a33b1b295!8m2!3d54.7073554!4d-3.5034446!16s%2Fg%2F1tczpshr?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.westcoastkarting.co.uk/,4704.27,54.0,728.84,True,False,False,UKD1,Cumbria,21500.0,2021 (Estimated),100,0,0
1786,Horse Racing Gallops,54.7217881,-1.7170199,Tees Valley and Durham,United Kingdom,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipPOLW5LMVBcxpPidWqRoGbgJ6Kzi9qm1dOpfT9-=w408-h272-k-no,True,False,False,really good atmosphere-fantastic staff | disappointed. didn't see any racing | excellent event. probably more runners would be good but circumstances are difficult. catering superb. looking forward to next year..,"https://www.google.com/maps/place/Plumpton+Racecourse+Ltd/@50.9244444,-9.29296,6z/data=!4m10!1m2!2m1!1sHorse+Racing+Gallops++United+Kingdom!3m6!1s0x4875896146fe946d:0x528c9cc883279ab4!8m2!3d50.9244444!4d-0.0644444!15sCiRIb3JzZSBSYWNpbmcgR2FsbG9wcyAgVW5pdGVkIEtpbmdkb21aJSIjaG9yc2UgcmFjaW5nIGdhbGxvcHMgdW5pdGVkIGtpbmdkb22SAQtyYWNlX2NvdXJzZZoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOVWJYSjJVbEIzRUFF4AEA-gEECAAQSw!16s%2Fm%2F0277x75?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.plumptonracecourse.co.uk/,0.0,24.0,1167.14,False,False,False,UKC1,Tees Valley and Durham,21500.0,2021 (Estimated),85,0,0
2087,Need 4 Speed Karting,54.7460246,-6.0476153,Doagh,United Kingdom,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipO9XRr0VUhJs-_flODmKp6VakFGrrGRdu3jhQL3=w408-h271-k-no,True,False,False,brilliant karting experience great staff,"https://www.google.com/maps/place/Need+4+Speed+Karting/@54.7458457,-6.0472645,17z/data=!3m1!4b1!4m6!3m5!1s0x4861af15e14a74f1:0x29d1267a6e2cfc71!8m2!3d54.7458457!4d-6.0472645!16s%2Fg%2F1tctf04j?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.need4speedkarting.com/,6396.43,5.0,1885.65,True,False,False,UKN0,Northern Ireland,21500.0,2021 (Estimated),85,0,0
2085,Top Gear Karting,54.7814306,-1.5340251,Durham,United Kingdom,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipNuwYcNhzXdkh83BO7DCUg3PaHL-eX4S2QFsRXm=w408-h543-k-no,True,False,False,"very professional and safe. would recommend!! | had our sons birthday here, fantastic place, kids loved it staff were brilliant thank you all for an amazing evening definitely a memorable birthday party for all involved thank you | great place. easily accessible. friendly staff. value for money.","https://www.google.com/maps/place/TopGear+Karting/@54.7813109,-1.5341904,17z/data=!3m1!4b1!4m6!3m5!1s0x487e7d640230239d:0xec41e776dc0a1864!8m2!3d54.7813109!4d-1.5341904!16s%2Fg%2F1tdk4rds?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.durhamkarting.co.uk/,1748.85,129.0,1700.31,True,False,False,UKC1,Tees Valley and Durham,21500.0,2021 (Estimated),85,0,0
1918,Karting North East,54.8483677,-1.4245539,Northumberland and Tyne and Wear,United Kingdom,https://kartingnortheast.com/,Karting,10,https://lh3.googleusercontent.com/p/AF1QipNe2zrVgIn0jz2DMxemThSD-p_6sOACAEvelRIz=w408-h271-k-no,True,True,False,"brilliant we had the best day together. the pre brief was great and a definite must. the staff on entrance organised and the lad that did the pre race training etc was very good. lots of track time. lovely surprise at the end my son was well chuffed. we will definitely will go back. | love coming to warden law. was a cold weekend but felt karting was great, all stewards present and doing their job. not a huge choice on the menu in the cafe, and electric kept going off in caravan. | one of the best circuits in the country, run by an amazing team.  if it wasn't over 300 miles from home i would be there for more regularly.  from a wide range of events to take part in (karting, paintball, and a trials course for those with their own bikes) the venue is well presented, well run and well worth the money.","https://www.google.com/maps/place/Karting+North+East/@54.9071227,-1.5497467,12z/data=!4m10!1m2!2m1!1sKarting+North+East++United+Kingdom!3m6!1s0x487e6394abe71c27:0xecdc02d8b8f6d2a4!8m2!3d54.84803!4d-1.4228292!15sCiJLYXJ0aW5nIE5vcnRoIEVhc3QgIFVuaXRlZCBLaW5nZG9tWiMiIWthcnRpbmcgbm9ydGggZWFzdCB1bml0ZWQga2luZ2RvbZIBDWdvX2thcnRfdHJhY2uaASRDaGREU1VoTk1HOW5TMFZKUTBGblNVUkVORGN0YkRkblJSQULgAQD6AQUI0gEQIw!16s%2Fg%2F1tj2bklg?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",http://www.kartingnortheast.com/,,33.0,1183.3,False,True,False,UKC2,Northumberland and Tyne and Wear,21500.0,2021 (Estimated),100,0,0
1743,Raceview Karting,54.8727475,-6.230106,Northern Ireland,United Kingdom,,Karting,10,https://lh3.googleusercontent.com/p/AF1QipP72voKnGCL2UMGfqGfNSHFvmUA8vAZoiFkvNb6=w426-h240-k-no,True,True,False,"great evening | very supportive staff - excellent indoor track - very safety conscious - unafraid to disqualify repeat unsafe driving - we brought 63 young people and all had a blast (even the 2 disqualified) | when you book online you pay a deposit of £10 each. when you arrive on the day to pay it should be £30each left to pay as the grand prix is £40 pp. the girl on the till couldn't understand what i was saying or just didn't care, we had to end up paying altoghter £50 each for something that was £40. we just payed it cause it was my sons 18th and didn't want to make a big fuss. then it came to karting we all felt like back at school all the staff done was shout at us in a very cheeky manner. and when one was being smart and cheeky the other ones on the head phones was laughing especially the girl in the pink safety jacket. very very unprofessional people there was no funny in this  building at all. no sense of humour from any of the staff. they really should change their job as they dont look happy and very unfriendly while doing it. the person that owns this place need to change the staff or teach them how to be staff.   this is a reply to the reply. yes it was noisy and there was no comments made to staff that wasn't needed. if your staff was ignored to people their going to get it in return. nobody would stick that. and for the money, she should have taken everyone's payment at £30 and not asked everyone for £40 for the customers to work out who is owed change. that's just lazy!!!!! or she can't do maths! as i said before no funny with staff and no humour. i have been to a few karting places and this one isn't funny. very durr","https://www.google.com/maps/place/Raceview+Karting/@54.8727778,-6.2302778,17z/data=!3m1!4b1!4m6!3m5!1s0x4861b37203abb9d9:0x26919d80c33ab683!8m2!3d54.8727778!4d-6.2302778!16s%2Fg%2F1tgpmflt?hl=en&entry=ttu&g_ep=EgoyMDI2MDExMy4wIKXMDSoKLDEwMDc5MjA2N0gBUAM%3D",https://www.google.com/url?sa=t&source=web&rct=j&opi=89978449&url=https://www.raceviewkarting.com/&ved=2ahUKEwiK3JKUzOOKAxVNVUEAHaA-LioQFnoECA0QAQ&usg=AOvVaw0VWpmrU02Rg2BuHI0cFuJs,1791.47,35.0,2255.41,True,False,False,UKN0,Northern Ireland,21500.0,2021 (Estimated),85,0,0
